"meal_id","meal_time","food_id","user_id","serving_size","rating"
1219,"2022-01-22 10:41:28+09",4,9,"100",4
1219,"2022-01-22 10:41:28+09",5,9,"100",4
1219,"2022-01-22 10:41:28+09",30,9,"100",2
1220,"2022-01-22 17:40:37+09",30,9,"500",0
1220,"2022-01-22 17:40:37+09",37,9,"500",2
1220,"2022-01-22 17:40:37+09",38,9,"500",0
1221,"2022-01-22 20:07:46+09",18,9,"200",3
1221,"2022-01-22 20:07:46+09",19,9,"200",0
1221,"2022-01-22 20:07:46+09",28,9,"200",3
1222,"2022-03-08 07:33:47+09",22,9,"300",0
1222,"2022-03-08 07:33:47+09",34,9,"300",2
1222,"2022-03-08 07:33:47+09",36,9,"300",2
1223,"2022-03-08 18:58:57+09",9,9,"100",5
1223,"2022-03-08 18:58:57+09",37,9,"100",3
1223,"2022-03-08 18:58:57+09",46,9,"100",2
1224,"2022-03-08 23:00:02+09",7,9,"300",4
1224,"2022-03-08 23:00:02+09",21,9,"300",2
1224,"2022-03-08 23:00:02+09",32,9,"300",2
1225,"2022-01-07 12:26:41+09",13,9,"200",0
1225,"2022-01-07 12:26:41+09",27,9,"200",3
1225,"2022-01-07 12:26:41+09",40,9,"200",0
1226,"2022-01-07 17:49:15+09",30,9,"200",2
1226,"2022-01-07 17:49:15+09",42,9,"200",0
1226,"2022-01-07 17:49:15+09",45,9,"200",1
1227,"2022-01-07 21:04:08+09",25,9,"250",3
1227,"2022-01-07 21:04:08+09",39,9,"250",0
1227,"2022-01-07 21:04:08+09",44,9,"250",2
1228,"2022-05-19 07:58:13+09",3,9,"25",5
1228,"2022-05-19 07:58:13+09",18,9,"25",0
1228,"2022-05-19 07:58:13+09",23,9,"25",0
1229,"2022-05-19 18:46:47+09",9,9,"400",5
1229,"2022-05-19 18:46:47+09",19,9,"400",3
1229,"2022-05-19 18:46:47+09",36,9,"400",0
1230,"2022-05-19 23:59:45+09",15,9,"500",4
1230,"2022-05-19 23:59:45+09",20,9,"500",0
1230,"2022-05-19 23:59:45+09",28,9,"500",3
1231,"2022-08-02 08:50:00+09",11,9,"50",4
1231,"2022-08-02 08:50:00+09",18,9,"50",3
1231,"2022-08-02 08:50:00+09",40,9,"50",2
1232,"2022-08-02 17:56:23+09",23,9,"250",2
1232,"2022-08-02 17:56:23+09",26,9,"250",0
1232,"2022-08-02 17:56:23+09",34,9,"250",3
1233,"2022-08-02 20:57:04+09",38,9,"300",0
1233,"2022-08-02 20:57:04+09",41,9,"300",0
1233,"2022-08-02 20:57:04+09",44,9,"300",0
1234,"2022-09-06 11:54:31+09",2,9,"250",0
1234,"2022-09-06 11:54:31+09",21,9,"250",0
1234,"2022-09-06 11:54:31+09",46,9,"250",2
1235,"2022-09-06 18:19:59+09",1,9,"200",0
1235,"2022-09-06 18:19:59+09",47,9,"200",2
1235,"2022-09-06 18:19:59+09",49,9,"200",1
1236,"2022-09-06 20:15:07+09",6,9,"50",5
1236,"2022-09-06 20:15:07+09",14,9,"50",3
1236,"2022-09-06 20:15:07+09",21,9,"50",2
1237,"2022-11-02 07:30:25+09",7,9,"300",5
1237,"2022-11-02 07:30:25+09",30,9,"300",0
1237,"2022-11-02 07:30:25+09",49,9,"300",1
1238,"2022-11-02 19:37:55+09",4,9,"250",5
1238,"2022-11-02 19:37:55+09",25,9,"250",2
1238,"2022-11-02 19:37:55+09",44,9,"250",0
1239,"2022-11-02 23:52:46+09",5,9,"500",4
1239,"2022-11-02 23:52:46+09",20,9,"500",0
1239,"2022-11-02 23:52:46+09",44,9,"500",0
1240,"2022-10-01 10:37:29+09",1,9,"50",0
1240,"2022-10-01 10:37:29+09",16,9,"50",3
1240,"2022-10-01 10:37:29+09",46,9,"50",1
1241,"2022-10-01 19:46:48+09",1,9,"300",0
1241,"2022-10-01 19:46:48+09",6,9,"300",5
1241,"2022-10-01 19:46:48+09",42,9,"300",2
1242,"2022-10-01 20:49:29+09",23,9,"50",3
1242,"2022-10-01 20:49:29+09",30,9,"50",0
1242,"2022-10-01 20:49:29+09",40,9,"50",2
1243,"2022-02-25 11:25:28+09",7,9,"200",5
1243,"2022-02-25 11:25:28+09",24,9,"200",2
1243,"2022-02-25 11:25:28+09",34,9,"200",0
1244,"2022-02-25 18:38:29+09",20,9,"400",0
1244,"2022-02-25 18:38:29+09",31,9,"400",0
1244,"2022-02-25 18:38:29+09",45,9,"400",2
1245,"2022-02-25 20:53:47+09",6,9,"400",5
1245,"2022-02-25 20:53:47+09",35,9,"400",2
1245,"2022-02-25 20:53:47+09",43,9,"400",1
1246,"2022-05-10 08:23:12+09",8,9,"25",5
1246,"2022-05-10 08:23:12+09",13,9,"25",3
1246,"2022-05-10 08:23:12+09",48,9,"25",2
1247,"2022-05-10 18:56:36+09",34,9,"100",0
1247,"2022-05-10 18:56:36+09",39,9,"100",0
1247,"2022-05-10 18:56:36+09",40,9,"100",0
1248,"2022-05-10 20:26:11+09",1,9,"50",4
1248,"2022-05-10 20:26:11+09",34,9,"50",3
1248,"2022-05-10 20:26:11+09",39,9,"50",0
1249,"2022-11-13 07:53:03+09",17,9,"200",4
1249,"2022-11-13 07:53:03+09",41,9,"200",0
1249,"2022-11-13 07:53:03+09",47,9,"200",2
1250,"2022-11-13 18:23:13+09",8,9,"500",4
1250,"2022-11-13 18:23:13+09",44,9,"500",0
1250,"2022-11-13 18:23:13+09",46,9,"500",2
1251,"2022-11-13 21:23:23+09",4,9,"400",0
1251,"2022-11-13 21:23:23+09",28,9,"400",0
1251,"2022-11-13 21:23:23+09",47,9,"400",0
1252,"2022-03-19 07:21:33+09",8,9,"250",5
1252,"2022-03-19 07:21:33+09",28,9,"250",2
1252,"2022-03-19 07:21:33+09",47,9,"250",0
1253,"2022-03-19 17:04:50+09",6,9,"50",4
1253,"2022-03-19 17:04:50+09",41,9,"50",2
1253,"2022-03-19 17:04:50+09",43,9,"50",0
1254,"2022-03-19 22:17:05+09",41,9,"25",1
1254,"2022-03-19 22:17:05+09",45,9,"25",2
1254,"2022-03-19 22:17:05+09",49,9,"25",0
1255,"2022-09-04 08:40:09+09",6,9,"250",0
1255,"2022-09-04 08:40:09+09",17,9,"250",0
1255,"2022-09-04 08:40:09+09",48,9,"250",0
1256,"2022-09-04 19:53:54+09",29,9,"400",2
1256,"2022-09-04 19:53:54+09",35,9,"400",0
1256,"2022-09-04 19:53:54+09",44,9,"400",0
1257,"2022-09-04 20:55:00+09",32,9,"300",3
1257,"2022-09-04 20:55:00+09",43,9,"300",2
1257,"2022-09-04 20:55:00+09",44,9,"300",2
1258,"2022-11-04 09:31:45+09",18,9,"50",0
1258,"2022-11-04 09:31:45+09",24,9,"50",2
1258,"2022-11-04 09:31:45+09",48,9,"50",0
1259,"2022-11-04 17:41:13+09",15,9,"250",4
1259,"2022-11-04 17:41:13+09",23,9,"250",3
1259,"2022-11-04 17:41:13+09",26,9,"250",2
1260,"2022-11-04 20:25:57+09",17,9,"100",4
1260,"2022-11-04 20:25:57+09",31,9,"100",0
1260,"2022-11-04 20:25:57+09",40,9,"100",0
1261,"2022-12-18 10:08:44+09",5,9,"250",0
1261,"2022-12-18 10:08:44+09",39,9,"250",3
1261,"2022-12-18 10:08:44+09",48,9,"250",0
1262,"2022-12-18 18:04:06+09",17,9,"300",4
1262,"2022-12-18 18:04:06+09",19,9,"300",0
1262,"2022-12-18 18:04:06+09",44,9,"300",0
1263,"2022-12-18 23:20:57+09",21,9,"250",0
1263,"2022-12-18 23:20:57+09",29,9,"250",2
1263,"2022-12-18 23:20:57+09",40,9,"250",1
1264,"2022-04-12 11:10:16+09",16,9,"100",0
1264,"2022-04-12 11:10:16+09",17,9,"100",3
1264,"2022-04-12 11:10:16+09",38,9,"100",2
1265,"2022-04-12 17:42:19+09",28,9,"250",0
1265,"2022-04-12 17:42:19+09",30,9,"250",2
1265,"2022-04-12 17:42:19+09",49,9,"250",2
1266,"2022-04-12 20:09:55+09",3,9,"300",5
1266,"2022-04-12 20:09:55+09",12,9,"300",4
1266,"2022-04-12 20:09:55+09",44,9,"300",0
1267,"2022-06-07 11:53:19+09",7,9,"25",0
1267,"2022-06-07 11:53:19+09",20,9,"25",2
1267,"2022-06-07 11:53:19+09",24,9,"25",2
1268,"2022-06-07 17:03:16+09",6,9,"200",0
1268,"2022-06-07 17:03:16+09",43,9,"200",1
1268,"2022-06-07 17:03:16+09",47,9,"200",2
1269,"2022-06-07 20:51:50+09",24,9,"300",0
1269,"2022-06-07 20:51:50+09",25,9,"300",0
1269,"2022-06-07 20:51:50+09",38,9,"300",2
1270,"2022-06-03 08:18:14+09",12,9,"100",4
1270,"2022-06-03 08:18:14+09",35,9,"100",0
1270,"2022-06-03 08:18:14+09",48,9,"100",1
1271,"2022-06-03 19:43:09+09",16,9,"200",0
1271,"2022-06-03 19:43:09+09",22,9,"200",0
1271,"2022-06-03 19:43:09+09",33,9,"200",3
1272,"2022-06-03 23:52:50+09",38,9,"400",0
1272,"2022-06-03 23:52:50+09",46,9,"400",1
1272,"2022-06-03 23:52:50+09",48,9,"400",2
1273,"2022-11-14 07:40:50+09",2,9,"300",4
1273,"2022-11-14 07:40:50+09",38,9,"300",2
1273,"2022-11-14 07:40:50+09",44,9,"300",2
1274,"2022-11-14 18:42:26+09",3,9,"200",0
1274,"2022-11-14 18:42:26+09",19,9,"200",3
1274,"2022-11-14 18:42:26+09",45,9,"200",1
1275,"2022-11-14 21:56:37+09",1,9,"50",4
1275,"2022-11-14 21:56:37+09",13,9,"50",3
1275,"2022-11-14 21:56:37+09",42,9,"50",2
1276,"2022-04-06 09:02:26+09",18,9,"250",0
1276,"2022-04-06 09:02:26+09",22,9,"250",0
1276,"2022-04-06 09:02:26+09",49,9,"250",0
1277,"2022-04-06 19:34:23+09",3,9,"300",0
1277,"2022-04-06 19:34:23+09",22,9,"300",2
1277,"2022-04-06 19:34:23+09",26,9,"300",2
1278,"2022-04-06 23:26:28+09",18,9,"250",3
1278,"2022-04-06 23:26:28+09",36,9,"250",0
1278,"2022-04-06 23:26:28+09",41,9,"250",2
1279,"2022-10-08 11:23:04+09",12,9,"300",0
1279,"2022-10-08 11:23:04+09",36,9,"300",3
1279,"2022-10-08 11:23:04+09",39,9,"300",2
1280,"2022-10-08 17:10:04+09",5,9,"500",4
1280,"2022-10-08 17:10:04+09",17,9,"500",3
1280,"2022-10-08 17:10:04+09",43,9,"500",1
1281,"2022-10-08 22:42:30+09",6,9,"25",0
1281,"2022-10-08 22:42:30+09",17,9,"25",0
1281,"2022-10-08 22:42:30+09",47,9,"25",0
1282,"2022-03-16 11:24:40+09",18,9,"250",3
1282,"2022-03-16 11:24:40+09",36,9,"250",3
1282,"2022-03-16 11:24:40+09",44,9,"250",2
1283,"2022-03-16 17:38:09+09",1,9,"25",4
1283,"2022-03-16 17:38:09+09",18,9,"25",0
1283,"2022-03-16 17:38:09+09",48,9,"25",1
1284,"2022-03-16 23:29:31+09",28,9,"50",0
1284,"2022-03-16 23:29:31+09",32,9,"50",2
1284,"2022-03-16 23:29:31+09",46,9,"50",1
1285,"2022-11-09 07:09:48+09",3,9,"100",5
1285,"2022-11-09 07:09:48+09",9,9,"100",5
1285,"2022-11-09 07:09:48+09",23,9,"100",2
1286,"2022-11-09 17:57:00+09",7,9,"50",5
1286,"2022-11-09 17:57:00+09",11,9,"50",4
1286,"2022-11-09 17:57:00+09",19,9,"50",3
1287,"2022-11-09 23:01:22+09",13,9,"50",4
1287,"2022-11-09 23:01:22+09",37,9,"50",0
1287,"2022-11-09 23:01:22+09",49,9,"50",2
1288,"2022-08-07 11:02:40+09",3,9,"300",0
1288,"2022-08-07 11:02:40+09",4,9,"300",0
1288,"2022-08-07 11:02:40+09",44,9,"300",0
1289,"2022-08-07 17:29:50+09",8,9,"200",4
1289,"2022-08-07 17:29:50+09",32,9,"200",0
1289,"2022-08-07 17:29:50+09",36,9,"200",3
1290,"2022-08-07 23:49:49+09",4,9,"50",4
1290,"2022-08-07 23:49:49+09",7,9,"50",5
1290,"2022-08-07 23:49:49+09",45,9,"50",2
1291,"2022-03-22 08:13:03+09",6,9,"250",4
1291,"2022-03-22 08:13:03+09",29,9,"250",3
1291,"2022-03-22 08:13:03+09",30,9,"250",3
1292,"2022-03-22 18:15:21+09",16,9,"50",4
1292,"2022-03-22 18:15:21+09",31,9,"50",0
1292,"2022-03-22 18:15:21+09",42,9,"50",1
1293,"2022-03-22 20:56:40+09",14,9,"25",0
1293,"2022-03-22 20:56:40+09",37,9,"25",3
1293,"2022-03-22 20:56:40+09",41,9,"25",0
1294,"2022-09-09 13:16:03+09",16,9,"500",4
1294,"2022-09-09 13:16:03+09",18,9,"500",4
1294,"2022-09-09 13:16:03+09",26,9,"500",2
1295,"2022-09-09 17:05:40+09",14,9,"300",4
1295,"2022-09-09 17:05:40+09",41,9,"300",0
1295,"2022-09-09 17:05:40+09",45,9,"300",0
1296,"2022-09-09 20:33:56+09",14,9,"200",0
1296,"2022-09-09 20:33:56+09",31,9,"200",3
1296,"2022-09-09 20:33:56+09",46,9,"200",2
1297,"2022-10-08 08:48:59+09",2,12,"50",4
1297,"2022-10-08 08:48:59+09",8,12,"50",4
1297,"2022-10-08 08:48:59+09",33,12,"50",2
1298,"2022-10-08 18:25:27+09",6,12,"100",0
1298,"2022-10-08 18:25:27+09",20,12,"100",3
1298,"2022-10-08 18:25:27+09",24,12,"100",2
1299,"2022-10-08 20:17:10+09",7,12,"400",5
1299,"2022-10-08 20:17:10+09",24,12,"400",3
1299,"2022-10-08 20:17:10+09",49,12,"400",2
1300,"2022-01-11 11:56:29+09",21,12,"50",3
1300,"2022-01-11 11:56:29+09",34,12,"50",3
1300,"2022-01-11 11:56:29+09",41,12,"50",0
1301,"2022-01-11 19:54:47+09",3,12,"300",0
1301,"2022-01-11 19:54:47+09",26,12,"300",3
1301,"2022-01-11 19:54:47+09",34,12,"300",0
1302,"2022-01-11 23:49:12+09",18,12,"25",4
1302,"2022-01-11 23:49:12+09",29,12,"25",2
1302,"2022-01-11 23:49:12+09",46,12,"25",0
1303,"2022-06-04 07:07:18+09",7,12,"25",5
1303,"2022-06-04 07:07:18+09",31,12,"25",0
1303,"2022-06-04 07:07:18+09",37,12,"25",0
1304,"2022-06-04 17:11:44+09",10,12,"300",3
1304,"2022-06-04 17:11:44+09",34,12,"300",0
1304,"2022-06-04 17:11:44+09",47,12,"300",2
1305,"2022-06-04 22:21:39+09",14,12,"25",3
1305,"2022-06-04 22:21:39+09",28,12,"25",0
1305,"2022-06-04 22:21:39+09",43,12,"25",1
1306,"2022-12-31 08:39:51+09",14,12,"250",3
1306,"2022-12-31 08:39:51+09",39,12,"250",2
1306,"2022-12-31 08:39:51+09",49,12,"250",1
1307,"2022-12-31 19:31:46+09",7,12,"50",4
1307,"2022-12-31 19:31:46+09",34,12,"50",2
1307,"2022-12-31 19:31:46+09",47,12,"50",2
1308,"2022-12-31 21:27:08+09",17,12,"50",3
1308,"2022-12-31 21:27:08+09",36,12,"50",2
1308,"2022-12-31 21:27:08+09",39,12,"50",0
1309,"2022-12-05 12:22:42+09",6,12,"200",4
1309,"2022-12-05 12:22:42+09",19,12,"200",3
1309,"2022-12-05 12:22:42+09",29,12,"200",3
1310,"2022-12-05 18:00:42+09",6,12,"250",5
1310,"2022-12-05 18:00:42+09",20,12,"250",0
1310,"2022-12-05 18:00:42+09",44,12,"250",1
1311,"2022-12-05 22:07:41+09",10,12,"200",3
1311,"2022-12-05 22:07:41+09",23,12,"200",2
1311,"2022-12-05 22:07:41+09",30,12,"200",3
1312,"2022-03-24 08:38:25+09",29,12,"50",0
1312,"2022-03-24 08:38:25+09",48,12,"50",2
1312,"2022-03-24 08:38:25+09",49,12,"50",0
1313,"2022-03-24 18:00:52+09",6,12,"250",5
1313,"2022-03-24 18:00:52+09",7,12,"250",5
1313,"2022-03-24 18:00:52+09",27,12,"250",3
1314,"2022-03-24 23:06:57+09",3,12,"100",0
1314,"2022-03-24 23:06:57+09",11,12,"100",0
1314,"2022-03-24 23:06:57+09",28,12,"100",3
1315,"2022-07-08 07:44:11+09",3,12,"300",4
1315,"2022-07-08 07:44:11+09",16,12,"300",0
1315,"2022-07-08 07:44:11+09",30,12,"300",0
1316,"2022-07-08 17:47:41+09",2,12,"100",5
1316,"2022-07-08 17:47:41+09",24,12,"100",3
1316,"2022-07-08 17:47:41+09",40,12,"100",2
1317,"2022-07-08 22:01:36+09",8,12,"100",0
1317,"2022-07-08 22:01:36+09",30,12,"100",0
1317,"2022-07-08 22:01:36+09",47,12,"100",0
1318,"2022-12-22 13:49:18+09",4,12,"25",5
1318,"2022-12-22 13:49:18+09",19,12,"25",4
1318,"2022-12-22 13:49:18+09",38,12,"25",0
1319,"2022-12-22 19:46:11+09",14,12,"50",0
1319,"2022-12-22 19:46:11+09",17,12,"50",0
1319,"2022-12-22 19:46:11+09",42,12,"50",0
1320,"2022-12-22 20:05:55+09",16,12,"250",4
1320,"2022-12-22 20:05:55+09",18,12,"250",3
1320,"2022-12-22 20:05:55+09",36,12,"250",3
1321,"2022-05-18 11:11:45+09",21,12,"100",0
1321,"2022-05-18 11:11:45+09",28,12,"100",0
1321,"2022-05-18 11:11:45+09",34,12,"100",2
1322,"2022-05-18 17:51:04+09",16,12,"100",0
1322,"2022-05-18 17:51:04+09",28,12,"100",2
1322,"2022-05-18 17:51:04+09",48,12,"100",2
1323,"2022-05-18 23:35:53+09",18,12,"50",0
1323,"2022-05-18 23:35:53+09",20,12,"50",3
1323,"2022-05-18 23:35:53+09",48,12,"50",1
1324,"2022-05-07 13:28:49+09",24,12,"250",3
1324,"2022-05-07 13:28:49+09",38,12,"250",2
1324,"2022-05-07 13:28:49+09",41,12,"250",0
1325,"2022-05-07 18:20:13+09",16,12,"200",0
1325,"2022-05-07 18:20:13+09",27,12,"200",3
1325,"2022-05-07 18:20:13+09",28,12,"200",0
1326,"2022-05-07 21:52:29+09",38,12,"250",3
1326,"2022-05-07 21:52:29+09",43,12,"250",0
1326,"2022-05-07 21:52:29+09",45,12,"250",1
1327,"2022-04-22 07:59:23+09",40,12,"250",2
1327,"2022-04-22 07:59:23+09",47,12,"250",0
1327,"2022-04-22 07:59:23+09",48,12,"250",0
1328,"2022-04-22 18:17:30+09",16,12,"25",0
1328,"2022-04-22 18:17:30+09",32,12,"25",3
1328,"2022-04-22 18:17:30+09",47,12,"25",0
1329,"2022-04-22 20:55:19+09",16,12,"250",3
1329,"2022-04-22 20:55:19+09",29,12,"250",2
1329,"2022-04-22 20:55:19+09",45,12,"250",1
1330,"2022-09-14 08:39:33+09",5,12,"400",0
1330,"2022-09-14 08:39:33+09",8,12,"400",4
1330,"2022-09-14 08:39:33+09",32,12,"400",0
1331,"2022-09-14 19:13:18+09",11,12,"50",0
1331,"2022-09-14 19:13:18+09",30,12,"50",0
1331,"2022-09-14 19:13:18+09",37,12,"50",2
1332,"2022-09-14 20:37:41+09",8,12,"250",5
1332,"2022-09-14 20:37:41+09",35,12,"250",2
1332,"2022-09-14 20:37:41+09",45,12,"250",2
1333,"2022-01-24 10:22:06+09",11,12,"250",4
1333,"2022-01-24 10:22:06+09",13,12,"250",0
1333,"2022-01-24 10:22:06+09",16,12,"250",0
1334,"2022-01-24 17:59:28+09",6,12,"250",0
1334,"2022-01-24 17:59:28+09",44,12,"250",2
1334,"2022-01-24 17:59:28+09",49,12,"250",2
1335,"2022-01-24 20:12:40+09",17,12,"100",3
1335,"2022-01-24 20:12:40+09",21,12,"100",2
1335,"2022-01-24 20:12:40+09",49,12,"100",2
1336,"2022-11-07 12:41:52+09",7,12,"300",4
1336,"2022-11-07 12:41:52+09",38,12,"300",2
1336,"2022-11-07 12:41:52+09",41,12,"300",1
1337,"2022-11-07 19:30:58+09",30,12,"500",3
1337,"2022-11-07 19:30:58+09",44,12,"500",0
1337,"2022-11-07 19:30:58+09",46,12,"500",0
1338,"2022-11-07 22:02:33+09",25,12,"400",2
1338,"2022-11-07 22:02:33+09",30,12,"400",0
1338,"2022-11-07 22:02:33+09",40,12,"400",1
1339,"2022-05-22 07:25:30+09",2,12,"250",4
1339,"2022-05-22 07:25:30+09",17,12,"250",0
1339,"2022-05-22 07:25:30+09",30,12,"250",0
1340,"2022-05-22 19:30:36+09",26,12,"50",2
1340,"2022-05-22 19:30:36+09",38,12,"50",0
1340,"2022-05-22 19:30:36+09",44,12,"50",0
1341,"2022-05-22 23:10:55+09",12,12,"200",4
1341,"2022-05-22 23:10:55+09",46,12,"200",1
1341,"2022-05-22 23:10:55+09",47,12,"200",2
1342,"2022-10-28 10:36:20+09",10,12,"300",0
1342,"2022-10-28 10:36:20+09",14,12,"300",0
1342,"2022-10-28 10:36:20+09",16,12,"300",3
1343,"2022-10-28 19:41:02+09",23,12,"100",3
1343,"2022-10-28 19:41:02+09",31,12,"100",3
1343,"2022-10-28 19:41:02+09",33,12,"100",3
1344,"2022-10-28 23:07:18+09",24,12,"250",3
1344,"2022-10-28 23:07:18+09",33,12,"250",2
1344,"2022-10-28 23:07:18+09",45,12,"250",2
1345,"2022-06-02 13:19:40+09",9,12,"300",5
1345,"2022-06-02 13:19:40+09",35,12,"300",0
1345,"2022-06-02 13:19:40+09",36,12,"300",0
1346,"2022-06-02 19:39:15+09",20,12,"250",2
1346,"2022-06-02 19:39:15+09",47,12,"250",2
1346,"2022-06-02 19:39:15+09",49,12,"250",0
1347,"2022-06-02 21:27:20+09",3,12,"25",0
1347,"2022-06-02 21:27:20+09",8,12,"25",5
1347,"2022-06-02 21:27:20+09",31,12,"25",0
1348,"2022-08-08 09:55:03+09",1,12,"300",5
1348,"2022-08-08 09:55:03+09",12,12,"300",3
1348,"2022-08-08 09:55:03+09",31,12,"300",3
1349,"2022-08-08 18:18:39+09",4,12,"25",0
1349,"2022-08-08 18:18:39+09",11,12,"25",3
1349,"2022-08-08 18:18:39+09",44,12,"25",0
1350,"2022-08-08 21:00:11+09",13,12,"250",3
1350,"2022-08-08 21:00:11+09",18,12,"250",4
1350,"2022-08-08 21:00:11+09",24,12,"250",3
1351,"2022-11-06 07:17:24+09",6,12,"400",5
1351,"2022-11-06 07:17:24+09",27,12,"400",3
1351,"2022-11-06 07:17:24+09",47,12,"400",0
1352,"2022-11-06 18:42:24+09",5,12,"500",0
1352,"2022-11-06 18:42:24+09",20,12,"500",2
1352,"2022-11-06 18:42:24+09",36,12,"500",0
1353,"2022-11-06 21:07:56+09",2,12,"250",5
1353,"2022-11-06 21:07:56+09",27,12,"250",3
1353,"2022-11-06 21:07:56+09",41,12,"250",0
1354,"2022-10-25 10:30:37+09",10,12,"300",0
1354,"2022-10-25 10:30:37+09",21,12,"300",2
1354,"2022-10-25 10:30:37+09",23,12,"300",0
1355,"2022-10-25 19:10:19+09",12,12,"300",0
1355,"2022-10-25 19:10:19+09",23,12,"300",3
1355,"2022-10-25 19:10:19+09",30,12,"300",0
1356,"2022-10-25 20:36:50+09",18,12,"250",4
1356,"2022-10-25 20:36:50+09",29,12,"250",0
1356,"2022-10-25 20:36:50+09",48,12,"250",1
1357,"2022-09-26 09:36:22+09",29,12,"200",0
1357,"2022-09-26 09:36:22+09",39,12,"200",2
1357,"2022-09-26 09:36:22+09",47,12,"200",0
1358,"2022-09-26 17:37:02+09",18,12,"25",4
1358,"2022-09-26 17:37:02+09",36,12,"25",3
1358,"2022-09-26 17:37:02+09",43,12,"25",2
1359,"2022-09-26 20:58:59+09",16,12,"400",4
1359,"2022-09-26 20:58:59+09",23,12,"400",2
1359,"2022-09-26 20:58:59+09",38,12,"400",3
1360,"2022-08-19 12:03:28+09",21,12,"250",2
1360,"2022-08-19 12:03:28+09",44,12,"250",2
1360,"2022-08-19 12:03:28+09",45,12,"250",1
1361,"2022-08-19 18:20:24+09",1,12,"500",5
1361,"2022-08-19 18:20:24+09",6,12,"500",5
1361,"2022-08-19 18:20:24+09",45,12,"500",1
1362,"2022-08-19 23:47:56+09",6,12,"250",0
1362,"2022-08-19 23:47:56+09",25,12,"250",2
1362,"2022-08-19 23:47:56+09",29,12,"250",2
1363,"2022-06-01 08:57:04+09",25,12,"300",0
1363,"2022-06-01 08:57:04+09",47,12,"300",0
1363,"2022-06-01 08:57:04+09",48,12,"300",1
1364,"2022-06-01 19:48:49+09",14,12,"100",4
1364,"2022-06-01 19:48:49+09",18,12,"100",3
1364,"2022-06-01 19:48:49+09",29,12,"100",2
1365,"2022-06-01 22:19:14+09",16,12,"50",4
1365,"2022-06-01 22:19:14+09",25,12,"50",0
1365,"2022-06-01 22:19:14+09",40,12,"50",0
1366,"2022-10-15 12:05:26+09",8,12,"250",0
1366,"2022-10-15 12:05:26+09",42,12,"250",0
1366,"2022-10-15 12:05:26+09",46,12,"250",2
1367,"2022-10-15 19:48:54+09",20,12,"300",3
1367,"2022-10-15 19:48:54+09",39,12,"300",3
1367,"2022-10-15 19:48:54+09",41,12,"300",2
1368,"2022-10-15 22:11:25+09",9,12,"200",4
1368,"2022-10-15 22:11:25+09",31,12,"200",0
1368,"2022-10-15 22:11:25+09",48,12,"200",0
1369,"2022-10-01 07:58:51+09",4,12,"400",0
1369,"2022-10-01 07:58:51+09",34,12,"400",2
1369,"2022-10-01 07:58:51+09",38,12,"400",3
1370,"2022-10-01 17:17:36+09",19,12,"50",4
1370,"2022-10-01 17:17:36+09",33,12,"50",3
1370,"2022-10-01 17:17:36+09",48,12,"50",1
1371,"2022-10-01 22:39:12+09",33,12,"400",0
1371,"2022-10-01 22:39:12+09",47,12,"400",0
1371,"2022-10-01 22:39:12+09",49,12,"400",0
1372,"2022-04-11 07:37:51+09",7,12,"250",0
1372,"2022-04-11 07:37:51+09",18,12,"250",0
1372,"2022-04-11 07:37:51+09",49,12,"250",2
1373,"2022-04-11 17:58:58+09",6,12,"400",0
1373,"2022-04-11 17:58:58+09",40,12,"400",0
1373,"2022-04-11 17:58:58+09",46,12,"400",0
1374,"2022-04-11 23:40:42+09",4,12,"250",4
1374,"2022-04-11 23:40:42+09",16,12,"250",0
1374,"2022-04-11 23:40:42+09",48,12,"250",0
1375,"2022-12-20 11:41:29+09",8,12,"50",5
1375,"2022-12-20 11:41:29+09",12,12,"50",4
1375,"2022-12-20 11:41:29+09",16,12,"50",0
1376,"2022-12-20 18:11:22+09",4,12,"25",0
1376,"2022-12-20 18:11:22+09",16,12,"25",0
1376,"2022-12-20 18:11:22+09",45,12,"25",1
1377,"2022-12-20 20:14:53+09",23,12,"400",0
1377,"2022-12-20 20:14:53+09",36,12,"400",0
1377,"2022-12-20 20:14:53+09",40,12,"400",2
1378,"2022-07-26 13:59:52+09",13,12,"400",0
1378,"2022-07-26 13:59:52+09",31,12,"400",3
1378,"2022-07-26 13:59:52+09",32,12,"400",0
1379,"2022-07-26 19:52:40+09",13,12,"100",4
1379,"2022-07-26 19:52:40+09",35,12,"100",2
1379,"2022-07-26 19:52:40+09",48,12,"100",2
1380,"2022-07-26 20:12:57+09",13,12,"100",0
1380,"2022-07-26 20:12:57+09",38,12,"100",2
1380,"2022-07-26 20:12:57+09",39,12,"100",0
1381,"2022-12-15 13:54:13+09",3,12,"50",4
1381,"2022-12-15 13:54:13+09",32,12,"50",2
1381,"2022-12-15 13:54:13+09",43,12,"50",1
1382,"2022-12-15 17:55:00+09",1,12,"50",0
1382,"2022-12-15 17:55:00+09",22,12,"50",2
1382,"2022-12-15 17:55:00+09",26,12,"50",0
1383,"2022-12-15 23:15:42+09",2,12,"100",0
1383,"2022-12-15 23:15:42+09",3,12,"100",0
1383,"2022-12-15 23:15:42+09",11,12,"100",4
1384,"2022-11-26 08:21:26+09",5,12,"250",0
1384,"2022-11-26 08:21:26+09",9,12,"250",5
1384,"2022-11-26 08:21:26+09",23,12,"250",2
1385,"2022-11-26 19:39:09+09",11,12,"50",3
